"fact_id","weather_key","county_key","air_key","ypll","fair_poor_health","physically_unhealthy","mentally_unhealthy","smokers","obese","drinking","unemployed","uninsured"
3771,257655,62925,21025,"7611.6","18.50","4.20","4.50","22.80","30.60","17.50","7.60","17.40"
3772,257656,62926,21026,"7611.6","18.10","4.30","4.80","21.50","31.50","18.10","7.75","16.66"
3773,257657,62927,21027,"7407.5","18.10","4.30","4.80","21.50","31.30","18.10","6.42","16.29"
3774,257658,62928,21028,"7193.3","14.10","3.50","3.70","18.60","30.10","18.00","5.82","16.11"
3775,257659,62929,21029,"7683.4","14.13","3.86","3.82","16.77","30.50","16.61","4.75","15.00"
3776,257660,62930,21030,"7896","14.27","3.60","4.12","16.81","29.80","16.91","3.94","9.78"
3777,257661,62931,21031,"8402","14.27","3.60","4.12","16.81","32.20","16.91","3.43","9.17"
3778,257662,62932,21032,"7968.9","14.86","3.82","4.03","16.51","33.60","17.20","3.20","7.79"
3779,257663,68007,21033,"7594.5","18.53","4.24","4.97","19.79","36.70","20.14","3.17","8.82"
3780,257780,32196,21054,"5333.4","10.43","3.09","2.87","18.30","22.90","15.34","3.10","13.90"
3781,257781,62933,21055,"5514","10.40","3.10","3.00","18.20","23.00","17.40","5.20","15.30"
3782,257782,62934,21056,"5407.6","10.20","3.10","3.10","18.70","23.80","17.70","4.90","14.00"
3783,257783,62935,21057,"4956.3","10.50","3.10","3.20","17.20","23.80","18.50","4.50","14.30"
3784,257784,62936,21058,"4956.3","10.50","3.20","3.40","16.80","25.50","18.50","4.44","15.40"
3785,257785,62937,21059,"4954.8","10.50","3.20","3.40","16.80","26.70","18.50","4.30","15.20"
3786,257786,62938,21060,"4976","11.80","3.30","3.50","17.20","26.70","18.30","3.59","15.67"
3787,257787,62939,21061,"5105.9","11.98","3.68","3.63","15.19","25.30","19.06","2.90","13.11"
3788,257788,62940,21062,"5138.1","12.08","3.54","3.82","14.39","24.20","18.68","2.45","9.71"
3789,257789,62941,21063,"5428.2","12.08","3.54","3.82","14.39","23.20","18.68","2.18","8.55"
3790,257790,62942,21064,"5563.1","11.73","3.50","4.00","13.24","23.60","19.55","2.08","8.42"
3791,257791,68008,21065,"5624.3","13.13","3.53","4.41","15.57","24.70","21.76","2.20","7.59"
3792,257908,32207,21096,"5512.6","11.23","3.14","3.15","19.58","24.50","15.95","3.80","12.40"
3793,257909,62943,21097,"5515.5","11.30","3.20","3.10","18.60","26.40","18.10","6.60","14.30"
3794,257910,62944,21098,"5322.9","11.10","3.20","3.10","18.00","26.90","17.50","6.30","11.80"
3795,257911,62945,21099,"4990.5","11.10","3.10","3.10","17.10","26.90","17.60","5.50","11.90"
3796,257912,62946,21100,"4990.5","11.10","3.10","3.10","16.00","26.90","17.60","5.68","11.57"
3797,257913,62947,21101,"5222.9","11.10","3.10","3.10","16.00","27.20","17.60","5.43","12.21"
3798,257914,62948,21102,"5428.1","11.50","3.00","3.20","14.70","27.30","18.30","4.51","12.51"
3799,257915,62949,21103,"5635","10.96","3.04","3.38","14.61","28.50","19.66","3.60","10.42"
3800,257916,62950,21104,"6106.8","12.57","3.43","3.45","15.22","28.10","19.69","2.98","7.86"
3801,257917,62951,21105,"6816.4","12.57","3.43","3.45","15.22","28.20","19.69","2.84","7.35"
3802,257918,62952,21106,"6809.1","12.12","3.37","3.67","13.53","28.00","20.24","2.63","7.18"
3803,257919,68009,21107,"6609.2","12.20","3.43","4.19","16.03","28.50","19.13","2.62","7.35"
3804,258036,32218,21137,"5717.3","10.00","3.05","2.77","18.02","23.80","14.76","3.60","11.00"
3805,258037,62953,21138,"5659.8","9.60","2.90","2.80","16.90","25.00","16.50","5.70","12.30"
3806,258038,62954,21139,"5379.8","9.60","2.80","2.80","16.00","25.40","16.20","5.50","11.60"
3807,258039,62955,21140,"5392.3","9.90","2.80","3.00","15.70","25.40","15.70","4.90","12.70"
3808,258040,62956,21141,"5392.3","10.50","2.90","3.20","15.30","26.40","15.30","4.93","12.01"
3809,258041,62957,21142,"5096.1","10.50","2.90","3.20","15.30","27.60","15.30","4.79","12.26"
3810,258042,62958,21143,"5259.7","10.50","3.00","3.30","16.30","29.00","19.60","3.81","12.76"
3811,258043,62959,21144,"5578","10.51","3.02","3.59","13.18","29.50","19.10","3.12","10.63"
3812,258044,62960,21145,"6106.3","11.75","3.28","4.03","14.37","28.70","18.40","2.51","7.50"
3813,258045,62961,21146,"6407.7","11.75","3.28","4.03","14.37","28.60","18.40","2.36","7.13"
3814,258046,62962,21147,"6400.3","10.93","3.24","3.70","13.60","27.60","19.33","2.21","7.47"
3815,258047,68010,21148,"6318.6","13.07","3.31","4.37","17.15","27.70","21.21","2.25","6.90"
3816,258164,32229,21179,"5083.7","10.40","3.16","3.27","19.51","23.30","17.85","4.20","10.20"
3817,258165,62963,21180,"4915.3","10.30","3.10","3.20","18.60","24.70","19.40","6.70","11.70"
3818,258166,62964,21181,"4739.7","10.10","3.10","3.20","17.70","25.70","18.90","6.30","10.60"
3819,258167,62965,21182,"4864.8","9.90","3.00","3.10","16.60","25.70","19.60","5.70","11.40"
3820,258168,62966,21183,"4864.8","9.80","3.00","3.10","15.80","26.30","19.70","6.01","10.45"
3821,258169,62967,21184,"4955.4","9.80","3.00","3.10","15.80","25.70","19.70","5.70","10.30"
3822,258170,62968,21185,"4757.4","11.50","3.10","3.40","16.40","25.70","20.00","4.66","10.72"
3823,258171,62969,21186,"4987.4","9.55","2.86","3.57","13.86","26.10","18.61","3.64","9.17"
3824,258172,62970,21187,"5179","10.44","3.06","3.79","13.72","27.10","22.10","2.98","6.11"
3825,258173,62971,21188,"5623.9","10.44","3.06","3.79","13.72","27.20","22.10","2.89","5.60"
3826,258174,62972,21189,"5588","9.28","2.90","3.61","12.46","26.60","19.80","2.75","5.57"
3827,258175,68011,21190,"5398.2","11.50","3.48","4.08","14.16","27.20","22.66","2.71","5.64"
3828,268532,27070,21255,"8861.1","18.99","3.99","3.68","23.52","26.50","17.08","7.00","15.60"
3829,268533,44623,21256,"8476.4","18.60","4.00","3.60","22.60","26.50","18.90","12.10","18.30"
3830,268534,44624,21257,"8188.5","19.20","4.20","3.60","21.90","28.20","18.40","12.40","15.50"
3831,268535,44625,21258,"7755","18.50","4.10","3.70","20.90","28.20","18.20","12.90","15.50"
3832,268536,44626,21259,"7755","18.40","4.20","4.00","20.10","27.00","18.10","13.50","17.15"
3833,268537,44627,21260,"7918.1","18.40","4.20","4.00","20.10","26.80","18.10","12.02","17.45"
3834,268538,44628,21261,"7846.4","17.10","3.70","3.70","18.50","26.80","17.70","10.38","17.55"
3835,268539,44629,21262,"7509","16.29","3.29","3.86","17.20","27.60","17.31","9.37","15.09"
3836,268540,44630,21263,"7453.8","18.63","4.02","3.71","18.58","27.60","17.41","7.40","10.86"
3837,268541,44631,21264,"8541.2","18.63","4.02","3.71","18.58","27.20","17.41","7.19","10.64"
3838,268542,44632,21265,"8917.8","20.65","4.41","4.42","15.64","29.80","17.00","5.88","10.46"
3839,268543,66905,21266,"8908.3","18.65","4.31","4.72","17.80","32.50","17.19","5.06","9.64"
3840,268660,27081,21297,"4314.3","11.85","2.80","2.79","14.73","19.60","13.08","4.50","17.60"
3841,268661,44633,21298,"4215.3","12.20","2.80","2.80","14.70","20.80","16.00","7.90","17.70"
3842,268662,44634,21299,"4182.6","12.20","2.80","2.90","14.50","21.80","16.40","8.10","13.00"
3843,268663,44635,21300,"3916.1","12.30","2.80","2.80","13.70","21.80","16.70","7.90","14.60"
3844,268664,44636,21301,"3916.1","12.20","2.80","2.90","14.00","21.40","17.30","8.10","13.48"
3845,268665,44637,21302,"3914.4","12.20","2.80","2.90","14.00","20.80","17.30","7.05","13.28"
3846,268666,44638,21303,"3986.1","12.60","2.80","3.20","11.90","20.40","17.60","5.37","14.26"
3847,268667,44639,21304,"3892.3","12.19","2.75","3.15","11.67","21.50","16.93","4.55","12.02"
3848,268668,44640,21305,"3859.2","13.41","3.10","3.24","12.65","22.10","16.39","4.17","9.58"
3849,268669,44641,21306,"3835.7","13.41","3.10","3.24","12.65","23.00","16.39","3.89","8.46"
3850,268670,44642,21307,"3826.7","14.47","3.14","3.42","11.41","22.30","17.60","3.44","8.62"
3851,268671,66906,21308,"3892.8","13.93","3.33","4.00","12.89","22.00","18.15","2.92","8.74"
3852,268916,27103,21369,"8450.4","17.65","4.14","4.26","22.41","25.80","17.11","6.10","14.40"
3853,268917,44653,21370,"8135.6","16.50","4.20","4.30","20.30","26.80","17.10","10.00","17.30"
3854,268918,44654,21371,"8059.7","16.80","4.20","4.30","20.40","27.90","16.60","10.60","14.60"
3855,268919,44655,21372,"7491.4","16.60","4.20","4.20","19.60","27.90","16.60","10.60","14.60"
3856,268920,44656,21373,"7491.4","16.90","4.10","4.10","19.20","27.50","17.20","10.58","14.00"
3857,268921,44657,21374,"7654.1","16.90","4.10","4.10","19.20","28.30","17.20","9.05","14.40"
3858,268922,44658,21375,"7727.2","15.70","3.50","3.70","15.00","29.00","17.70","7.50","14.26"
3859,268923,44659,21376,"7486.9","16.19","3.45","3.70","16.64","30.20","17.68","6.28","12.41"
3860,268924,44660,21377,"7464.4","17.96","4.04","4.21","16.70","29.40","16.95","5.47","8.75"
3861,268925,44661,21378,"8245.7","17.96","4.04","4.21","16.70","29.20","16.95","5.10","7.69"
3862,268926,44662,21379,"8529.2","18.54","3.94","4.18","16.13","31.40","18.13","4.64","7.64"
3863,268927,66908,21380,"8675.2","18.35","4.16","4.60","17.84","32.50","17.48","4.05","8.09"
3864,269172,27125,21412,"9806.3","22.16","4.18","3.52","26.11","27.20","16.95","8.00","16.10"
3865,269173,44673,21413,"9318.4","23.70","4.30","3.60","24.90","29.60","16.10","12.70","18.70"
3866,269174,44674,21414,"8722.1","23.90","4.30","3.80","24.90","33.30","16.50","13.30","18.60"
3867,269175,44675,21415,"8144.5","24.60","4.20","4.00","24.50","33.30","17.80","13.40","19.60"
3868,269176,44676,21416,"8144.5","24.60","4.30","4.00","24.10","33.40","17.50","14.13","18.28"
3869,269177,44677,21417,"7804.6","24.60","4.30","4.00","24.10","33.90","17.50","12.23","17.75"
3870,269178,44678,21418,"7981.9","21.10","4.10","3.90","19.30","33.60","15.90","9.87","18.04"
3871,269179,44679,21419,"7881.4","20.18","3.84","4.07","19.60","34.50","16.41","8.68","15.07"
3872,269180,44680,21420,"8321.7","23.15","4.23","4.05","17.15","34.70","17.15","7.48","12.74"
3873,269181,44681,21421,"9449.4","23.15","4.23","4.05","17.15","35.10","17.15","6.95","12.06"
3874,269182,44682,21422,"10215","22.58","4.27","4.62","18.26","35.90","17.08","6.47","12.09"
3875,269183,66910,21423,"10297.6","25.17","5.26","4.93","22.60","36.50","18.46","5.50","10.75"
3876,269300,27136,21454,"9143.7","18.92","3.15","3.35","17.02","25.30","11.89","6.60","19.50"
3877,269301,44683,21455,"8866","18.30","3.30","3.60","16.60","26.10","14.30","10.50","21.10"
3878,269302,44684,21456,"8410.4","18.50","3.30","3.60","16.10","26.00","14.00","11.00","18.80"
3879,269303,44685,21457,"7667.5","18.00","3.20","3.40","15.10","26.00","14.40","10.80","19.10"
3880,269304,44686,21458,"7667.5","17.40","3.20","3.40","14.80","25.90","14.80","10.79","19.03"
3881,269305,44687,21459,"7211.4","17.40","3.20","3.40","14.80","26.50","14.80","9.55","18.16"
3882,269306,44688,21460,"7162.7","20.10","3.70","3.60","16.60","27.30","16.40","7.88","18.55"
3883,269307,44689,21461,"7064.2","20.61","3.77","3.52","15.10","28.70","15.52","6.71","16.54"
3884,269308,44690,21462,"7102.8","20.92","3.86","3.60","15.23","28.50","15.39","6.02","13.64"
3885,269309,44691,21463,"7239.9","20.92","3.86","3.60","15.23","28.50","15.39","5.67","12.16"
3886,269310,44692,21464,"7289.3","18.71","3.87","3.78","14.24","29.10","16.21","5.17","11.54"
3887,269311,66911,21465,"7139.2","21.21","4.33","4.37","15.90","29.30","17.26","4.45","11.61"
3888,269428,27147,21496,"6968.6","12.88","3.58","4.03","20.73","24.90","15.43","5.50","14.60"
3889,269429,44693,21497,"7006","13.60","3.60","3.90","21.40","25.60","17.00","9.40","13.20"
3890,269430,44694,21498,"6705.5","13.80","3.60","3.90","20.80","27.00","17.60","10.00","11.10"
3891,269431,44695,21499,"6288.1","13.80","3.50","3.70","20.20","27.00","18.00","9.80","11.40"
3892,269432,44696,21500,"6288.1","13.70","3.50","3.60","19.20","28.20","18.90","9.96","10.77"
3893,269433,44697,21501,"6600.5","13.70","3.50","3.60","19.20","28.60","18.90","8.52","10.13"
3894,269434,44698,21502,"6870.5","13.40","3.40","3.60","15.00","29.20","20.30","7.11","10.61"
3895,269435,44699,21503,"6823.9","13.16","3.15","3.64","15.71","30.30","18.81","5.92","8.33"
3896,269436,44700,21504,"6537.2","15.51","3.78","4.27","16.22","30.90","20.38","5.05","6.61"
3897,269437,44701,21505,"6931.3","15.51","3.78","4.27","16.22","31.20","20.38","4.72","5.68"
3898,269438,44702,21506,"7475","16.13","3.50","3.99","15.61","31.00","20.87","4.24","5.51"
3899,269439,66912,21507,"7829.3","15.18","3.93","4.51","16.73","32.90","18.89","3.68","5.20"
3900,269556,27158,21538,"6614.7","24.20","4.08","3.46","19.67","22.80","15.23","6.40","25.70"
3901,269557,44703,21539,"6502.7","24.60","4.30","3.50","19.50","24.10","16.30","10.70","26.60"
3902,269558,44704,21540,"6224.4","24.40","4.30","3.40","18.60","23.70","15.70","10.80","23.00"
3903,269559,44705,21541,"5623.8","23.90","4.30","3.50","17.30","23.70","16.50","10.30","23.00"
3904,269560,44706,21542,"5623.8","23.00","4.20","3.40","16.30","23.90","17.40","10.45","22.44"
3905,269561,44707,21543,"5293.1","23.00","4.20","3.40","16.30","23.60","17.40","9.14","21.78"
3906,269562,44708,21544,"5197.4","22.60","3.90","3.50","15.40","23.90","18.60","6.50","22.73"
3907,269563,44709,21545,"4977.1","22.05","3.81","3.60","15.70","23.90","17.43","5.26","18.64"
3908,269564,44710,21546,"4952.9","20.74","3.92","3.60","15.65","23.10","16.89","4.67","14.80"
3909,269565,44711,21547,"5064.4","20.74","3.92","3.60","15.65","23.70","16.89","4.38","14.05"
3910,269566,44712,21548,"5084","20.49","4.00","3.92","15.38","23.90","19.25","3.87","13.25"
3911,269567,66913,21549,"4970.7","20.24","4.13","4.28","15.00","24.00","18.08","3.27","12.90"
3912,269684,27169,21580,"4111.1","9.94","2.59","2.76","13.28","18.80","15.84","3.80","11.30"
3913,269685,44713,21581,"4161.7","9.30","2.70","2.80","14.50","19.80","17.60","6.80","13.60"
3914,269686,44714,21582,"4093.4","8.80","2.60","2.60","14.70","20.80","17.70","7.00","7.30"
3915,269687,44715,21583,"3899.7","8.50","2.60","2.60","13.60","20.80","18.20","6.90","7.60"
3916,269688,44716,21584,"3899.7","7.90","2.60","2.50","12.80","20.00","18.10","7.08","7.29"
3917,269689,44717,21585,"3766.6","7.90","2.60","2.50","12.80","20.60","18.10","5.91","7.48"
3918,269690,44718,21586,"3873.5","9.60","2.70","3.00","11.80","21.30","19.40","4.75","7.74"
3919,269691,44719,21587,"4163.1","9.00","2.33","3.00","10.90","22.30","18.47","4.09","6.18"
3920,269692,44720,21588,"4219.4","10.58","2.72","3.38","13.15","21.40","19.02","3.76","4.68"
3921,269693,44721,21589,"4498.7","10.58","2.72","3.38","13.15","20.80","19.02","3.53","4.73"
3922,269694,44722,21590,"4441","10.52","2.79","3.54","12.53","20.40","21.70","3.25","4.89"
3923,269695,66914,21591,"4544.5","12.27","3.41","4.02","12.93","22.30","20.65","2.76","4.08"
3924,269812,27180,21622,"6514","14.42","3.16","2.83","14.57","22.20","13.30","4.90","13.90"
3925,269813,44723,21623,"6548.1","14.80","3.20","2.90","14.80","24.00","15.90","7.80","17.60"
3926,269814,44724,21624,"6482","14.40","2.90","2.80","14.30","25.00","15.80","7.80","13.00"
3927,269815,44725,21625,"6155.9","14.50","2.90","2.70","14.40","25.00","15.60","7.70","13.70"
3928,269816,44726,21626,"6155.9","13.90","2.80","2.80","13.30","25.10","15.50","7.84","14.04"
3929,269817,44727,21627,"6039","13.90","2.80","2.80","13.30","23.70","15.50","6.68","12.72"
3930,269818,44728,21628,"6125.6","14.70","3.20","3.50","16.30","24.30","18.20","5.72","14.56"
3931,269819,44729,21629,"5967.2","13.46","2.92","3.56","13.91","24.60","17.11","4.83","11.68"
3932,269820,44730,21630,"6064.4","14.53","3.74","3.75","12.92","25.20","17.88","4.33","9.88"
3933,269821,44731,21631,"6066.2","14.53","3.74","3.75","12.92","25.20","17.88","4.11","8.90"
3934,269822,44732,21632,"6163.2","14.96","3.32","3.78","13.56","25.80","18.99","3.67","9.68"
3935,269823,66915,21633,"6182.3","16.79","3.82","4.34","14.97","27.50","16.28","3.17","9.24"
3936,269940,27191,21664,"5158.6","14.20","3.09","2.99","15.55","23.80","13.59","5.00","18.00"
3937,269941,44733,21665,"5033","14.50","3.20","3.10","14.70","23.70","13.80","8.70","18.90"
3938,269942,44734,21666,"4913.8","14.20","3.20","3.00","13.60","23.70","13.00","8.70","14.10"
3939,269943,44735,21667,"4623.2","14.00","3.10","3.00","12.70","23.70","13.10","8.40","15.10"
3940,269944,44736,21668,"4623.2","13.70","3.00","3.00","12.30","23.40","12.70","8.50","15.42"
3941,269945,44737,21669,"4719.6","13.70","3.00","3.00","12.30","22.60","12.70","7.41","14.59"
3942,269946,44738,21670,"4643.2","13.70","2.90","3.10","11.70","24.00","16.80","6.00","14.40"
3943,269947,44739,21671,"4537.1","13.52","3.14","3.22","11.41","25.00","14.92","4.98","11.90"
3944,269948,44740,21672,"4311.3","15.81","3.26","3.46","12.35","26.80","16.81","4.41","9.71"
3945,269949,44741,21673,"4568.8","15.81","3.26","3.46","12.35","25.90","16.81","4.09","8.65"
3946,269950,44742,21674,"4976.7","14.48","3.17","3.62","10.97","25.90","16.20","3.63","8.47"
3947,269951,66916,21675,"4910","15.06","3.68","3.85","13.13","25.70","15.85","3.10","7.71"
3948,270068,27202,21706,"5485.6","11.90","3.01","3.20","17.60","20.40","16.89","4.90","14.50"
3949,270069,44743,21707,"5336.2","12.40","3.20","3.20","17.30","21.70","17.70","8.50","16.40"
3950,270070,44744,21708,"5207.3","11.90","3.10","3.30","16.00","21.90","17.10","8.60","12.20"
3951,270071,44745,21709,"5223.4","11.40","3.10","3.40","16.00","21.90","17.40","8.60","11.60"
3952,270072,44746,21710,"5223.4","11.10","3.00","3.40","15.80","22.40","18.30","8.93","12.24"
3953,270073,44747,21711,"5042.3","11.10","3.00","3.40","15.80","23.00","18.30","7.46","11.77"
3954,270074,44748,21712,"5011.3","11.20","2.90","3.30","13.80","22.70","19.00","5.95","12.41"
3955,270075,44749,21713,"5092.8","13.21","3.32","3.45","12.85","23.20","20.14","4.96","10.10"
3956,270076,44750,21714,"5087.6","12.87","3.30","3.43","14.13","22.60","20.32","4.43","7.95"
3957,270077,44751,21715,"5281.4","12.87","3.30","3.43","14.13","23.40","20.32","4.12","7.35"
3958,270078,44752,21716,"5608.3","13.63","3.55","4.02","13.36","25.20","20.80","3.67","6.84"
3959,270079,66917,21717,"5633.3","13.54","3.57","4.24","14.59","27.60","20.34","3.17","6.70"
3960,270196,27213,21748,"4291.9","9.45","2.58","2.82","14.34","20.40","14.60","4.00","12.60"
3961,270197,44753,21749,"4302.9","9.80","2.60","2.80","13.60","20.80","16.30","7.20","14.40"
3962,270198,44754,21750,"4064.1","9.60","2.60","2.90","13.20","21.90","15.10","7.30","8.70"
3963,270199,44755,21751,"3860.6","9.30","2.60","2.80","12.90","21.90","16.50","7.00","9.80"
3964,270200,44756,21752,"3860.6","8.90","2.50","2.80","12.50","20.80","17.00","7.27","9.39"
3965,270201,44757,21753,"3977","8.90","2.50","2.80","12.50","21.40","17.00","6.26","9.89"
3966,270202,44758,21754,"3991.7","10.00","2.50","2.80","13.00","20.40","18.90","4.91","9.56"
3967,270203,44759,21755,"3954.4","11.22","2.62","2.97","10.97","21.00","19.32","4.23","8.08"
3968,270204,44760,21756,"3910.9","11.10","2.92","3.31","11.99","21.40","18.01","3.90","6.26"
3969,270205,44761,21757,"4023.8","11.10","2.92","3.31","11.99","22.00","18.01","3.64","5.62"
3970,270206,44762,21758,"4031.7","12.83","2.84","3.49","12.11","21.30","18.68","3.28","5.93"
3971,270207,66918,21759,"4043.6","11.81","3.37","3.86","12.16","22.20","20.09","2.82","5.22"
3972,270324,27224,21790,"6512.1","15.62","3.64","3.95","20.86","26.40","11.85","6.00","13.50"
